train_loss,train_accuracy_0,train_accuracy_1,train_accuracy_2,train_accuracy_4,test_loss,test_accuracy_0,test_accuracy_1,test_accuracy_2,test_accuracy_4
1.1954006552696228,0.7849182461563491,0.9564792971609859,0.9727487187830473,0.9776295452696656,"tensor(12.0400, device='cuda:0')",0.03009259259259259,0.09664351851851852,0.17997685185185186,0.2494212962962963
1.1350061260163784,0.8837549825103718,0.990970470999756,0.9945497437566094,0.9969088098918083,"tensor(12.4926, device='cuda:0')",0.04976851851851852,0.11574074074074074,0.1684027777777778,0.25636574074074076
1.1301201581954956,0.43317335068738305,0.6881965346131945,0.7841047750752461,0.8373057837793867,"tensor(14.5118, device='cuda:0')",0.031828703703703706,0.08796296296296297,0.140625,0.36400462962962965
1.265369638800621,0.14292686894980883,0.3069226389001871,0.3972179289026275,0.5455950540958269,"tensor(17.2259, device='cuda:0')",0.023726851851851853,0.08796296296296297,0.1545138888888889,0.3275462962962963
1.5060645615061123,0.8454404945904173,0.9912145123240869,0.9930041487025136,0.9941430082160579,"tensor(13.2882, device='cuda:0')",0.03298611111111111,0.1400462962962963,0.22280092592592593,0.34953703703703703
1.1576143379012744,0.19726673716749368,0.3703733832262263,0.4290246481737574,0.4896282437159359,"tensor(14.3182, device='cuda:0')",0.02199074074074074,0.0763888888888889,0.13194444444444445,0.24189814814814814
1.3618596605956554,0.3178231513869682,0.5167168307166681,0.5970064264215407,0.6658260798828601,"tensor(16.9408, device='cuda:0')",0.018518518518518517,0.10706018518518519,0.19849537037037038,0.38078703703703703
1.2546974246700604,0.24322785324981697,0.49751891320263564,0.6003416578540632,0.6879524932888635,"tensor(18.5342, device='cuda:0')",0.02488425925925926,0.10127314814814815,0.20949074074074073,0.26851851851851855
1.2749517758687336,0.6048970959082405,0.8349467176441877,0.9046611892947206,0.9513544293500366,"tensor(13.6309, device='cuda:0')",0.04050925925925926,0.09953703703703703,0.140625,0.2881944444444444
1.1742555499076843,0.22256568778979907,0.43057024322785326,0.5404701862848775,0.652241112828439,"tensor(19.2222, device='cuda:0')",0.03993055555555555,0.14583333333333334,0.22511574074074073,0.31828703703703703
1.3047044674555461,0.7556332872366387,0.9590010575124054,0.9856015618644757,0.99471243797283,"tensor(12.8379, device='cuda:0')",0.048032407407407406,0.11574074074074074,0.16493055555555555,0.26157407407407407
1.1356534933050473,0.622549418368177,0.8722036931587082,0.9037663711055072,0.9406979581875864,"tensor(14.4678, device='cuda:0')",0.034722222222222224,0.0787037037037037,0.12268518518518519,0.2679398148148148
1.1714087016880512,0.43528837549825106,0.6192141869356544,0.6629789310989994,0.688847311478077,"tensor(13.7437, device='cuda:0')",0.022569444444444444,0.09664351851851852,0.21469907407407407,0.3385416666666667
1.1986543238162994,0.9169446026193769,0.9895875701618807,0.9899943057024323,0.9901569999186529,"tensor(13.4055, device='cuda:0')",0.04224537037037037,0.13368055555555555,0.18287037037037038,0.2916666666666667
1.119666871925195,0.6086390628813145,0.8229886927519726,0.8412917920767917,0.858618726104287,"tensor(15.2135, device='cuda:0')",0.048032407407407406,0.08333333333333333,0.1545138888888889,0.26273148148148145
1.1782163393994172,0.5738225006101033,0.817782477832913,0.8397461970226958,0.8610591393475961,"tensor(13.0480, device='cuda:0')",0.04398148148148148,0.13831018518518517,0.18460648148148148,0.27199074074074076
1.1833840049803257,0.23964858049296348,0.4565199707150411,0.5044334173920118,0.5496624095013423,"tensor(16.9113, device='cuda:0')",0.028356481481481483,0.12731481481481483,0.16087962962962962,0.24305555555555555
1.4537401869893074,0.022126413406003416,0.08321809159684374,0.12917920767916702,0.23289677051980803,"tensor(28.9812, device='cuda:0')",0.04918981481481482,0.07581018518518519,0.1423611111111111,0.2824074074074074
2.018836831053098,0.12259009192223216,0.26218172943951845,0.3337671845765883,0.4225168795249329,"tensor(18.5329, device='cuda:0')",0.026041666666666668,0.08738425925925926,0.17766203703703703,0.27314814814814814
1.4487821360429127,0.3228666720898072,0.5027251281216952,0.5476287317985845,0.5948914016106728,"tensor(11.7799, device='cuda:0')",0.026041666666666668,0.078125,0.12094907407407407,0.2332175925925926
1.2869730815291405,0.204506629789311,0.3981127470918409,0.4810054502562434,0.5702432278532498,"tensor(15.6688, device='cuda:0')",0.04456018518518518,0.1232638888888889,0.21412037037037038,0.3368055555555556
1.31012940655152,0.7008053363702921,0.8721223460505979,0.9035223297811763,0.9207679167005612,"tensor(12.9706, device='cuda:0')",0.03761574074074074,0.10706018518518519,0.1840277777777778,0.3287037037037037
1.1912064912418525,0.11746522411128284,0.22573822500610102,0.2567314731961279,0.28788741560237535,"tensor(18.0398, device='cuda:0')",0.036458333333333336,0.10127314814814815,0.13310185185185186,0.2361111111111111
1.317249705394109,0.6264540795574717,0.8471487838607338,0.8752135361587896,0.8913202635646302,"tensor(10.0926, device='cuda:0')",0.010416666666666666,0.09027777777777778,0.1545138888888889,0.23148148148148148
1.1700772407154243,0.36337753192873995,0.6590742699097047,0.7300089481818921,0.7896363784267469,"tensor(15.7425, device='cuda:0')",0.05092592592592592,0.12037037037037036,0.19675925925925927,0.30497685185185186
1.2291004086534183,0.638981534206459,0.8088342959407793,0.8205482795086635,0.8381192548604897,"tensor(11.9435, device='cuda:0')",0.03530092592592592,0.09664351851851852,0.14583333333333334,0.2667824074074074
1.1792770934601624,0.8832668998617099,0.9784430163507687,0.9851948263239242,0.9912958594321972,"tensor(10.2920, device='cuda:0')",0.03414351851851852,0.13483796296296297,0.19849537037037038,0.3385416666666667
1.1290623148282368,0.7095908240462051,0.977710892377776,0.9838932725941593,0.9845440494590417,"tensor(11.8102, device='cuda:0')",0.028356481481481483,0.13020833333333334,0.20717592592592593,0.29398148148148145
1.1376296964784463,0.10713414138127389,0.24038070446595625,0.3446676970633694,0.48303912795900106,"tensor(31.5269, device='cuda:0')",0.045717592592592594,0.1579861111111111,0.2013888888888889,0.2974537037037037
1.3610088763137658,0.7505897665337997,0.9099487513218905,0.9267062555926137,0.940860652403807,"tensor(14.9455, device='cuda:0')",0.047453703703703706,0.11342592592592593,0.1684027777777778,0.2494212962962963
1.1670298737784226,0.857561213698853,0.9373627267550638,0.9421622061335719,0.9556658260798828,"tensor(12.3459, device='cuda:0')",0.03298611111111111,0.14583333333333334,0.2517361111111111,0.3269675925925926
1.1469392391542594,0.5991214512324087,0.8414544862930123,0.918815586105914,0.9540388839176768,"tensor(14.6350, device='cuda:0')",0.031828703703703706,0.08969907407407407,0.1574074074074074,0.24710648148148148
1.1619654322663944,0.6490685756121369,0.8836736354022614,0.9376881151875051,0.9580248922150818,"tensor(11.0879, device='cuda:0')",0.034722222222222224,0.11168981481481481,0.18229166666666666,0.29108796296296297
1.1460421942174435,0.7479866590742699,0.9254047018628487,0.9364679085658505,0.9492394045391687,"tensor(12.2635, device='cuda:0')",0.04050925925925926,0.10416666666666667,0.1730324074074074,0.2795138888888889
1.1321405172348022,0.5785406328805011,0.7983405189945497,0.8314487919954445,0.8687871146180753,"tensor(11.4309, device='cuda:0')",0.03298611111111111,0.05960648148148148,0.11805555555555555,0.22685185185185186
1.1880013532936573,0.4087692182542911,0.631578947368421,0.6812820304238184,0.7602700723989262,"tensor(13.8886, device='cuda:0')",0.027199074074074073,0.07175925925925926,0.13310185185185186,0.3142361111111111
1.221938146899144,0.7508338078581307,0.9873098511347922,0.9931668429187342,0.9938176197836167,"tensor(13.3068, device='cuda:0')",0.05787037037037037,0.1284722222222222,0.1753472222222222,0.2835648148148148
1.1480156096319358,0.16741234849101114,0.3231920605222484,0.3749288212804035,0.4658748881477264,"tensor(23.0319, device='cuda:0')",0.04861111111111111,0.16261574074074073,0.19270833333333334,0.22164351851851852
1.2382023930549622,0.6118929472057268,0.7951679817782478,0.8456845359147482,0.8771658667534369,"tensor(12.3076, device='cuda:0')",0.08333333333333333,0.1440972222222222,0.2037037037037037,0.3090277777777778
1.1658345361550648,0.12486781094932076,0.29675425038639874,0.39453347433498737,0.5465712193931506,"tensor(25.7271, device='cuda:0')",0.019097222222222224,0.07349537037037036,0.13425925925925927,0.2818287037037037
1.3960603661835194,0.6260473440169202,0.8425933458065565,0.8744814121857968,0.9137720654030749,"tensor(14.9990, device='cuda:0')",0.03877314814814815,0.10127314814814815,0.19155092592592593,0.3229166666666667
1.2035506665706635,0.839258114374034,0.9245098836736354,0.9354103961604165,0.9382575449442773,"tensor(11.6007, device='cuda:0')",0.04513888888888889,0.11053240740740741,0.19328703703703703,0.2835648148148148
1.144596941769123,0.2450174896282437,0.45513706987716585,0.512730822419263,0.5992841454486293,"tensor(17.0838, device='cuda:0')",0.028935185185185185,0.12037037037037036,0.1875,0.2991898148148148
1.2732677434881527,0.29065321727812576,0.40478320995688605,0.4236557390384772,0.435532416822582,"tensor(12.0749, device='cuda:0')",0.005208333333333333,0.06365740740740741,0.09953703703703703,0.125
1.228342695782582,0.7645814691287725,0.9358984788090783,0.9553404376474416,0.9669730741072154,"tensor(12.6525, device='cuda:0')",0.03414351851851852,0.12210648148148148,0.21354166666666666,0.3489583333333333
1.1403514506916206,0.6157162612869113,0.8763523956723338,0.9111689579435451,0.9351663548360856,"tensor(12.2061, device='cuda:0')",0.04398148148148148,0.11689814814814815,0.17824074074074073,0.2789351851851852
1.1850237163404624,0.4548930285528349,0.683559749450907,0.7208980720735377,0.7627104856422354,"tensor(16.9873, device='cuda:0')",0.01273148148148148,0.06712962962962964,0.1556712962962963,0.22916666666666666
1.2510890439152718,0.2058081835190759,0.34743349873911983,0.4143008216057919,0.5412023102578704,"tensor(20.2329, device='cuda:0')",0.019675925925925927,0.09490740740740741,0.1701388888888889,0.3449074074074074
1.2050987395147483,0.6717644187749126,0.9588383632961848,0.977466851053445,0.9826730659725047,"tensor(12.2461, device='cuda:0')",0.019675925925925927,0.07407407407407407,0.16782407407407407,0.2760416666666667
1.1413071403900783,0.9622549418368177,0.9965834214593671,0.9975595867566908,0.9991865289188969,"tensor(11.3141, device='cuda:0')",0.03298611111111111,0.11516203703703703,0.20717592592592593,0.3119212962962963
1.12460632994771,0.25518587814203203,0.46083136744488734,0.5521028227446514,0.6323110713414138,"tensor(12.4901, device='cuda:0')",0.031828703703703706,0.07291666666666667,0.1388888888888889,0.27488425925925924
1.3051337065796058,0.5659318311234036,0.7063369397217929,0.7255348572358252,0.7418856259659969,"tensor(15.7570, device='cuda:0')",0.01678240740740741,0.12094907407407407,0.21064814814814814,0.3541666666666667
1.1749003020425637,0.6446758317741804,0.8303099324819002,0.8725290815911494,0.8970145611323518,"tensor(13.4247, device='cuda:0')",0.0798611111111111,0.13425925925925927,0.1996527777777778,0.29976851851851855
1.1385945317645867,0.7182136175058976,0.9321565118360042,0.9485072805661758,0.9563979500528756,"tensor(12.8763, device='cuda:0')",0.037037037037037035,0.10243055555555555,0.21238425925925927,0.3211805555555556
1.1582689173519611,0.4873505246888473,0.7283006589115757,0.7697063369397218,0.7977710892377776,"tensor(15.2475, device='cuda:0')",0.032407407407407406,0.11631944444444445,0.18171296296296297,0.31655092592592593
1.1933791264891624,0.7736109981290165,0.937932156511836,0.9462295615390873,0.9563979500528756,"tensor(12.9467, device='cuda:0')",0.06481481481481481,0.15219907407407407,0.22800925925925927,0.3177083333333333
1.151128853360812,0.5760188725290816,0.7762954526966567,0.7921581387781664,0.8130643455625153,"tensor(15.0811, device='cuda:0')",0.041087962962962965,0.109375,0.1736111111111111,0.2662037037037037
1.2161306242148082,0.762873179858456,0.9122264703489791,0.9162938257544945,0.9194663629707964,"tensor(11.2166, device='cuda:0')",0.032407407407407406,0.09027777777777778,0.1730324074074074,0.25289351851851855
1.1394991104801495,0.889123891645652,0.9887740990807776,0.996013991702595,0.9971528512161393,"tensor(11.2098, device='cuda:0')",0.015046296296296295,0.08506944444444445,0.17476851851851852,0.2847222222222222
1.1152779969076316,0.5105344505002847,0.7399332953713496,0.7857317172374522,0.8458472301309689,"tensor(11.5668, device='cuda:0')",0.02662037037037037,0.12152777777777778,0.19502314814814814,0.2945601851851852
1.2249989335735638,0.6601317823151387,0.8941674123484911,0.9301228341332466,0.95753680956642,"tensor(12.3223, device='cuda:0')",0.06944444444444445,0.13657407407407407,0.18229166666666666,0.2991898148148148
1.165539087106784,0.5195639795005288,0.7591312128853819,0.78247783291304,0.8063125355893598,"tensor(14.9370, device='cuda:0')",0.03125,0.14641203703703703,0.19502314814814814,0.27372685185185186
1.2017100999752681,0.29691694460261936,0.5096396323110713,0.5450256243390548,0.6018872529081591,"tensor(17.3996, device='cuda:0')",0.03587962962962963,0.09837962962962964,0.17418981481481483,0.24710648148148148
1.266592634220918,0.8942487594566013,0.993898966891727,0.996013991702595,0.9976409338648011,"tensor(10.8900, device='cuda:0')",0.02546296296296296,0.11979166666666667,0.19618055555555555,0.29282407407407407
1.1382431834936142,0.15374603432847964,0.28674855608883104,0.3704547303343366,0.4814121857967949,"tensor(18.8293, device='cuda:0')",0.04456018518518518,0.11226851851851852,0.19039351851851852,0.3576388888888889
1.2543336600065231,0.43878630114699424,0.7662084112909786,0.8311234035630033,0.869519238591068,"tensor(13.1256, device='cuda:0')",0.031828703703703706,0.09722222222222222,0.16550925925925927,0.2835648148148148
1.2013510465621948,0.4054339868217685,0.6162856910436834,0.6611892947205726,0.7147970389652648,"tensor(15.2465, device='cuda:0')",0.019675925925925927,0.12962962962962962,0.24537037037037038,0.37905092592592593
1.1963635211189587,0.721223460505979,0.9122264703489791,0.9347596192955341,0.9539575368095664,"tensor(18.3535, device='cuda:0')",0.04050925925925926,0.11979166666666667,0.17766203703703703,0.2980324074074074
1.132831205924352,0.8592695029691695,0.9769787684047833,0.9828357601887253,0.9902383470267632,"tensor(13.0502, device='cuda:0')",0.02488425925925926,0.0931712962962963,0.1701388888888889,0.2986111111111111
1.132869942734639,0.4722199625803303,0.5780525502318392,0.6041649719352477,0.6344260961522817,"tensor(19.1663, device='cuda:0')",0.027777777777777776,0.11226851851851852,0.19907407407407407,0.3159722222222222
1.1857039891183376,0.8433254697795494,0.9952005206214919,0.9969088098918083,0.9977222809729114,"tensor(13.5694, device='cuda:0')",0.029513888888888888,0.1255787037037037,0.19618055555555555,0.28587962962962965
1.1246258206665516,0.5789473684210527,0.7383063532091434,0.7528674855608883,0.7706011551289351,"tensor(16.4524, device='cuda:0')",0.023148148148148147,0.0931712962962963,0.15162037037037038,0.24131944444444445
1.1653084307909012,0.8953062718620353,0.9964207272431465,0.9970715041080289,0.998129016513463,"tensor(12.8610, device='cuda:0')",0.03587962962962963,0.1394675925925926,0.2152777777777778,0.296875
1.151581524560849,0.24062474579028714,0.43065159033596356,0.46847799560725617,0.5280240787440007,"tensor(18.5159, device='cuda:0')",0.013310185185185185,0.08854166666666667,0.17824074074074073,0.24305555555555555
1.2847176355620225,0.7670218823720817,0.9031969413487351,0.9304482225656878,0.9638005368909135,"tensor(13.6600, device='cuda:0')",0.01678240740740741,0.11053240740740741,0.1892361111111111,0.26967592592592593
1.1576450305680435,0.29984544049459044,0.5145204587976897,0.5806556576913691,0.6689172699910518,"tensor(14.9361, device='cuda:0')",0.019097222222222224,0.05787037037037037,0.1707175925925926,0.30787037037037035
1.248576329400142,0.54909297974457,0.7331001382900838,0.7625477914260148,0.7895550313186366,"tensor(13.7576, device='cuda:0')",0.050347222222222224,0.11458333333333333,0.171875,0.27372685185185186
1.2098131676514943,0.5974945090702025,0.8177011307248028,0.8463353127796307,0.8679736435369723,"tensor(13.7909, device='cuda:0')",0.027199074074074073,0.09895833333333333,0.16435185185185186,0.2980324074074074
1.2345773528019588,0.5399007565281054,0.6939721792890263,0.7035711380460424,0.7086146587488815,"tensor(14.2526, device='cuda:0')",0.04513888888888889,0.08912037037037036,0.1545138888888889,0.19675925925925927
1.1881987129648526,0.9149109249166192,0.9948751321890507,0.9971528512161393,0.998129016513463,"tensor(12.4949, device='cuda:0')",0.016203703703703703,0.0931712962962963,0.16145833333333334,0.2991898148148148
1.123601031800111,0.4265028878223379,0.7167493695599122,0.7812576262913853,0.8372244366712763,"tensor(15.8649, device='cuda:0')",0.04050925925925926,0.09027777777777778,0.13541666666666666,0.234375
1.209765076637268,0.43699666476856747,0.6661514683153014,0.6963312454242252,0.728382006019686,"tensor(16.2834, device='cuda:0')",0.05324074074074074,0.17824074074074073,0.27488425925925924,0.3836805555555556
1.195756733417511,0.5463271780688197,0.7464410640201741,0.7800374196697307,0.8273814365899292,"tensor(14.4823, device='cuda:0')",0.03877314814814815,0.09027777777777778,0.16898148148148148,0.2465277777777778
1.1964663763840993,0.8216057919140974,0.9752704791344667,0.979825917188644,0.9819409419995119,"tensor(14.2062, device='cuda:0')",0.03935185185185185,0.11516203703703703,0.1753472222222222,0.27719907407407407
1.1338043610254924,0.703733832262263,0.8315301391035549,0.8420239160497844,0.8479622549418369,"tensor(10.4086, device='cuda:0')",0.041087962962962965,0.11574074074074074,0.18344907407407407,0.2673611111111111
1.152563768128554,0.39542829252420075,0.5461644838525991,0.6080696331245424,0.6825022370454731,"tensor(16.9556, device='cuda:0')",0.005208333333333333,0.03587962962962963,0.08506944444444445,0.2505787037037037
1.1790447942912579,0.8107866265354267,0.9341088424306516,0.9419995119173513,0.9485072805661758,"tensor(10.9300, device='cuda:0')",0.03009259259259259,0.08391203703703703,0.1255787037037037,0.21875
1.143388466288646,0.6381680631253559,0.8178638249410234,0.8443829821849833,0.878792808915643,"tensor(8.4135, device='cuda:0')",0.06655092592592593,0.13310185185185186,0.16145833333333334,0.2829861111111111
1.1576432573298614,0.5314406572846335,0.7637679980476694,0.8084275604002278,0.8479622549418369,"tensor(11.0559, device='cuda:0')",0.047453703703703706,0.09837962962962964,0.15046296296296297,0.27372685185185186
1.1923378134767215,0.8084275604002278,0.9763279915399008,0.9803953469454161,0.9837305783779386,"tensor(9.3443, device='cuda:0')",0.03993055555555555,0.1232638888888889,0.18344907407407407,0.2881944444444444
1.1348285786807537,0.9829171072968356,0.9947937850809404,0.9959326445944847,0.9966647685674774,"tensor(9.6858, device='cuda:0')",0.03877314814814815,0.13310185185185186,0.18171296296296297,0.2957175925925926
1.108407761901617,0.6423167656389815,0.8613031806719271,0.8747254535101278,0.8894492800780932,"tensor(12.1944, device='cuda:0')",0.031828703703703706,0.10590277777777778,0.16435185185185186,0.2633101851851852
1.1502662251393,0.8038721223460505,0.9159684373220532,0.9314243878630115,0.9446839664849914,"tensor(9.4994, device='cuda:0')",0.022569444444444444,0.09837962962962964,0.16319444444444445,0.26273148148148145
1.1403494402766228,0.7492068656959245,0.9445212722687708,0.9558285202961034,0.9654274790531197,"tensor(12.0703, device='cuda:0')",0.016203703703703703,0.10821759259259259,0.16782407407407407,0.2667824074074074
1.1367940058310826,0.5939152363133491,0.754901163263646,0.7631172211827869,0.7717400146424794,"tensor(10.5310, device='cuda:0')",0.02546296296296296,0.07696759259259259,0.10358796296296297,0.1724537037037037
1.1892908848822117,0.10623932319206052,0.22313511754657123,0.2661677377369234,0.3192060522248434,"tensor(22.5550, device='cuda:0')",0.02025462962962963,0.06712962962962964,0.12152777777777778,0.26851851851851855
1.4206519549091656,0.7056048157488002,0.946148214430977,0.9611160823232734,0.9697388757829659,"tensor(10.6514, device='cuda:0')",0.03298611111111111,0.13483796296296297,0.2181712962962963,0.3101851851851852
1.1765478452046711,0.6829903196941349,0.8869275197266737,0.9071016025380297,0.9312616936467909,"tensor(10.8774, device='cuda:0')",0.032407407407407406,0.10358796296296297,0.15162037037037038,0.24247685185185186
1.1795016912122567,0.4795412023102579,0.7012934190189539,0.7407467664524526,0.7860571056698934,"tensor(18.4814, device='cuda:0')",0.023726851851851853,0.0920138888888889,0.14583333333333334,0.2650462962962963
1.23894968132178,0.5619458228259986,0.8162368827788172,0.8477995607256162,0.8863580899699016,"tensor(14.9045, device='cuda:0')",0.031828703703703706,0.06365740740740741,0.14351851851851852,0.2662037037037037
1.2254403469463189,0.618807451395103,0.7659643699666477,0.786219799886114,0.8094037256975515,"tensor(14.2840, device='cuda:0')",0.03530092592592592,0.09490740740740741,0.14583333333333334,0.2199074074074074
1.1718944124877453,0.9659969088098919,0.9962580330269258,0.9965020743512568,0.9971528512161393,"tensor(9.8256, device='cuda:0')",0.04224537037037037,0.11921296296296297,0.17766203703703703,0.29282407407407407
1.135879239688317,0.5735784592857724,0.7715773204262588,0.7928089156430489,0.8263239241844953,"tensor(15.1966, device='cuda:0')",0.034722222222222224,0.10590277777777778,0.16666666666666666,0.2951388888888889
1.2226375192403793,0.8626860815098023,0.9823476775400635,0.9912958594321972,0.994956479297161,"tensor(11.6056, device='cuda:0')",0.03125,0.1261574074074074,0.1875,0.2957175925925926
1.1299231487015884,0.8808264866184007,0.9940616611079476,0.9972341983242495,0.9990238347026763,"tensor(12.2382, device='cuda:0')",0.02546296296296296,0.08506944444444445,0.17650462962962962,0.30613425925925924
1.114591787258784,0.9144228422679573,0.9969901569999187,0.9975595867566908,0.9982917107296836,"tensor(10.9598, device='cuda:0')",0.029513888888888888,0.09490740740740741,0.17708333333333334,0.2991898148148148
1.1083384243150551,0.9776295452696656,0.9963393801350362,0.9973968925404701,0.9980476694053526,"tensor(10.8883, device='cuda:0')",0.019097222222222224,0.11631944444444445,0.18171296296296297,0.27546296296296297
1.1033518811066945,0.804766940535264,0.9842186610266005,0.9870658098104612,0.9895875701618807,"tensor(12.7393, device='cuda:0')",0.03877314814814815,0.11053240740740741,0.1701388888888889,0.25810185185185186
1.1310329586267471,0.7583990889123892,0.9180834621329211,0.9328072887008867,0.9449280078093224,"tensor(12.9743, device='cuda:0')",0.017939814814814815,0.07928240740740741,0.15393518518518517,0.296875
1.1362384396294753,0.847230130968844,0.9584316277556333,0.965264784836899,0.9690067518099732,"tensor(11.7631, device='cuda:0')",0.019675925925925927,0.10358796296296297,0.1574074074074074,0.2465277777777778
1.1427833922207355,0.8630928170503539,0.9886114048645571,0.9921093305133003,0.9941430082160579,"tensor(12.2197, device='cuda:0')",0.024305555555555556,0.11226851851851852,0.1701388888888889,0.2789351851851852
1.1196361767748992,0.8595135442935004,0.981696900675181,0.9852761734320344,0.9875538924591231,"tensor(14.7798, device='cuda:0')",0.030671296296296297,0.12731481481481483,0.19791666666666666,0.31539351851851855
1.1200843478242557,0.9494834458634995,0.9952818677296023,0.9972341983242495,0.9976409338648011,"tensor(11.2267, device='cuda:0')",0.02662037037037037,0.1099537037037037,0.19386574074074073,0.29398148148148145
